Starting Simulation...
num_nodes is set 160
channel.cc:sendUp - Calc highestAntennaZ_ and distCST_
highestAntennaZ_ = 1.5,  distCST_ = 250.0
1) 119 receive (0) a RREP MaxSQ=1002, REC=501 ; MOY=1002 accepted 
7) 153 receive (62) a RREP MaxSQ=468, REC=35 ; MOY=66 accepted 
3) 7 receive (62) a RREP MaxSQ=207, REC=35 ; MOY=69 accepted 
5) 136 receive (69) a RREP MaxSQ=432211, REC=35 ; MOY=86442 accepted 
2) 111 receive (69) a RREP MaxSQ=139, REC=35 ; MOY=69 accepted 
5) 93 receive (69) a RREP MaxSQ=248, REC=35 ; MOY=49 accepted 
1) 2 receive (69) a RREP MaxSQ=70, REC=35 ; MOY=70 accepted 
14) 146 receive (69) a RREP MaxSQ=1092547, REC=34 ; MOY=78039 accepted 
6) 136 receive (70) a RREP MaxSQ=432280, REC=34 ; MOY=72046 accepted 
9) 127 receive (101) a RREP MaxSQ=682, REC=51 ; MOY=75 accepted 
10) 155 receive (102) a RREP MaxSQ=750, REC=51 ; MOY=75 accepted 
5) 74 receive (102) a RREP MaxSQ=214310, REC=51 ; MOY=42862 accepted 
1) 4 receive (102) a RREP MaxSQ=103, REC=51 ; MOY=103 accepted 
7) 136 receive (0) a RREP MaxSQ=651282, REC=109501 ; MOY=93040 refused 
6) 128 receive (209003) a RREP MaxSQ=634205, REC=110001 ; MOY=105700 refused 
10) 127 receive (69) a RREP MaxSQ=754, REC=36 ; MOY=75 accepted 
11) 157 receive (60) a RREP MaxSQ=314592, REC=36 ; MOY=28599 accepted 
1) 136 receive (70) a RREP MaxSQ=72, REC=36 ; MOY=72 accepted 
1) 128 receive (69) a RREP MaxSQ=72, REC=36 ; MOY=72 accepted 
1) 2 receive (71) a RREP MaxSQ=72, REC=36 ; MOY=72 accepted 
11) 155 receive (0) a RREP MaxSQ=823, REC=36 ; MOY=74 accepted 
1) 127 receive (72) a RREP MaxSQ=73, REC=36 ; MOY=73 accepted 
3) 111 receive (70) a RREP MaxSQ=211, REC=36 ; MOY=70 accepted 
15) 146 receive (214003) a RREP MaxSQ=1313549, REC=110501 ; MOY=87569 refused 
1) 146 receive (70) a RREP MaxSQ=72, REC=36 ; MOY=72 accepted 
4) 1 receive (68) a RREP MaxSQ=217209, REC=36 ; MOY=54302 accepted 
2) 127 receive (73) a RREP MaxSQ=145, REC=36 ; MOY=72 accepted 
3) 127 receive (73) a RREP MaxSQ=217, REC=36 ; MOY=72 accepted 
4) 127 receive (73) a RREP MaxSQ=289, REC=36 ; MOY=72 accepted 
2) 146 receive (177003) a RREP MaxSQ=222074, REC=111001 ; MOY=111037 accepted 
4) 7 receive (0) a RREP MaxSQ=222209, REC=111001 ; MOY=55552 refused 
9) 90 receive (0) a RREP MaxSQ=249, REC=35 ; MOY=27 refused 
1) 91 receive (0) a RREP MaxSQ=71, REC=35 ; MOY=71 accepted 
9) 19 receive (68) a RREP MaxSQ=549, REC=35 ; MOY=61 accepted 
12) 110 receive (68) a RREP MaxSQ=641, REC=35 ; MOY=53 accepted 
8) 103 receive (49) a RREP MaxSQ=611, REC=35 ; MOY=76 accepted 
2) 4 receive (0) a RREP MaxSQ=174, REC=35 ; MOY=87 accepted 
10) 154 receive (67) a RREP MaxSQ=799, REC=35 ; MOY=79 accepted 
5) 127 receive (64) a RREP MaxSQ=360, REC=35 ; MOY=72 accepted 
8) 153 receive (0) a RREP MaxSQ=539, REC=35 ; MOY=67 accepted 
1) 1 receive (69) a RREP MaxSQ=71, REC=35 ; MOY=71 accepted 
1) 157 receive (72) a RREP MaxSQ=72, REC=36 ; MOY=72 accepted 
1) 7 receive (70) a RREP MaxSQ=72, REC=36 ; MOY=72 accepted 
4) 30 receive (0) a RREP MaxSQ=246, REC=36 ; MOY=61 accepted 
4) 5 receive (0) a RREP MaxSQ=108, REC=37 ; MOY=27 refused 
2) 157 receive (72) a RREP MaxSQ=144, REC=36 ; MOY=72 accepted 
3) 157 receive (72) a RREP MaxSQ=216, REC=36 ; MOY=72 accepted 
4) 157 receive (72) a RREP MaxSQ=289, REC=36 ; MOY=72 accepted 
11) 120 receive (0) a RREP MaxSQ=1206368, REC=112001 ; MOY=109669 refused 
1) 120 receive (65) a RREP MaxSQ=72, REC=36 ; MOY=72 accepted 
2) 7 receive (72) a RREP MaxSQ=144, REC=36 ; MOY=72 accepted 
11) 154 receive (69) a RREP MaxSQ=872, REC=36 ; MOY=79 accepted 
2) 120 receive (72) a RREP MaxSQ=145, REC=36 ; MOY=72 accepted 
3) 7 receive (72) a RREP MaxSQ=217, REC=36 ; MOY=72 accepted 
5) 157 receive (73) a RREP MaxSQ=362, REC=36 ; MOY=72 accepted 
2) 128 receive (209003) a RREP MaxSQ=225074, REC=112501 ; MOY=112537 accepted 
1) 114 receive (0) a RREP MaxSQ=225002, REC=112501 ; MOY=225002 accepted 
1) 2 receive (209003) a RREP MaxSQ=225002, REC=112501 ; MOY=225002 accepted 
2) 136 receive (72) a RREP MaxSQ=145, REC=36 ; MOY=72 accepted 
3) 4 receive (0) a RREP MaxSQ=247, REC=36 ; MOY=82 accepted 
3) 128 receive (72) a RREP MaxSQ=225147, REC=36 ; MOY=75049 accepted 
2) 114 receive (0) a RREP MaxSQ=225075, REC=36 ; MOY=112537 accepted 
2) 2 receive (73) a RREP MaxSQ=225075, REC=36 ; MOY=112537 accepted 
8) 138 receive (48) a RREP MaxSQ=460, REC=36 ; MOY=57 accepted 
2) 1 receive (72) a RREP MaxSQ=144, REC=36 ; MOY=72 accepted 
3) 136 receive (73) a RREP MaxSQ=218, REC=36 ; MOY=72 accepted 
12) 112 receive (0) a RREP MaxSQ=282, REC=36 ; MOY=23 refused 
5) 66 receive (31) a RREP MaxSQ=195270, REC=36 ; MOY=39054 accepted 
6) 97 receive (50) a RREP MaxSQ=319, REC=36 ; MOY=53 accepted 
4) 128 receive (73) a RREP MaxSQ=225220, REC=36 ; MOY=56305 accepted 
1) 5 receive (0) a RREP MaxSQ=75, REC=37 ; MOY=75 accepted 
4) 136 receive (73) a RREP MaxSQ=291, REC=36 ; MOY=72 accepted 
3) 1 receive (73) a RREP MaxSQ=217, REC=36 ; MOY=72 accepted 
5) 136 receive (73) a RREP MaxSQ=364, REC=36 ; MOY=72 accepted 
5) 128 receive (73) a RREP MaxSQ=225293, REC=36 ; MOY=45058 accepted 
3) 114 receive (73) a RREP MaxSQ=225148, REC=36 ; MOY=75049 accepted 
9) 153 receive (78) a RREP MaxSQ=643, REC=52 ; MOY=71 accepted 
3) 2 receive (73) a RREP MaxSQ=225148, REC=36 ; MOY=75049 accepted 
1) 127 receive (103) a RREP MaxSQ=103, REC=51 ; MOY=103 accepted 
8) 143 receive (0) a RREP MaxSQ=226515, REC=113001 ; MOY=28314 refused 
2) 127 receive (103) a RREP MaxSQ=207, REC=52 ; MOY=103 accepted 
3) 127 receive (104) a RREP MaxSQ=310, REC=51 ; MOY=103 accepted 
12) 154 receive (101) a RREP MaxSQ=975, REC=51 ; MOY=81 accepted 
4) 127 receive (104) a RREP MaxSQ=413, REC=51 ; MOY=103 accepted 
6) 128 receive (225002) a RREP MaxSQ=452295, REC=113501 ; MOY=75382 refused 
10) 153 receive (70) a RREP MaxSQ=718, REC=37 ; MOY=71 accepted 
4) 1 receive (73) a RREP MaxSQ=292, REC=37 ; MOY=73 accepted 
6) 136 receive (74) a RREP MaxSQ=439, REC=37 ; MOY=73 accepted 
1) 128 receive (74) a RREP MaxSQ=75, REC=37 ; MOY=75 accepted 
1) 140 receive (0) a RREP MaxSQ=75, REC=37 ; MOY=75 accepted 
1) 2 receive (74) a RREP MaxSQ=75, REC=37 ; MOY=75 accepted 
6) 74 receive (70) a RREP MaxSQ=214386, REC=38 ; MOY=35731 accepted 
4) 4 receive (73) a RREP MaxSQ=323, REC=38 ; MOY=80 accepted 
6) 40 receive (0) a RREP MaxSQ=294, REC=38 ; MOY=49 accepted 
2) 128 receive (225002) a RREP MaxSQ=228077, REC=114001 ; MOY=114038 accepted 
1) 124 receive (0) a RREP MaxSQ=228002, REC=114001 ; MOY=228002 accepted 
7) 97 receive (73) a RREP MaxSQ=395, REC=38 ; MOY=56 accepted 
1) 2 receive (225002) a RREP MaxSQ=228002, REC=114001 ; MOY=228002 accepted 
3) 128 receive (76) a RREP MaxSQ=228153, REC=38 ; MOY=76051 accepted 
2) 124 receive (0) a RREP MaxSQ=228078, REC=38 ; MOY=114039 accepted 
2) 2 receive (76) a RREP MaxSQ=228078, REC=38 ; MOY=114039 accepted 
3) 120 receive (73) a RREP MaxSQ=221, REC=38 ; MOY=73 accepted 
6) 15 receive (0) a RREP MaxSQ=395, REC=38 ; MOY=65 accepted 
4) 33 receive (0) a RREP MaxSQ=295, REC=38 ; MOY=73 accepted 
9) 47 receive (54) a RREP MaxSQ=421, REC=38 ; MOY=46 accepted 
13) 54 receive (0) a RREP MaxSQ=854, REC=38 ; MOY=65 accepted 
5) 29 receive (52) a RREP MaxSQ=145222, REC=38 ; MOY=29044 accepted 
8) 97 receive (76) a RREP MaxSQ=472, REC=38 ; MOY=59 accepted 
4) 128 receive (76) a RREP MaxSQ=228230, REC=38 ; MOY=57057 accepted 
3) 124 receive (76) a RREP MaxSQ=228155, REC=38 ; MOY=76051 accepted 
3) 2 receive (76) a RREP MaxSQ=228155, REC=38 ; MOY=76051 accepted 
9) 97 receive (77) a RREP MaxSQ=548, REC=38 ; MOY=60 accepted 
5) 30 receive (102) a RREP MaxSQ=350, REC=52 ; MOY=70 accepted 
7) 74 receive (103) a RREP MaxSQ=214491, REC=52 ; MOY=30641 accepted 
1) 127 receive (104) a RREP MaxSQ=105, REC=52 ; MOY=105 accepted 
9) 107 receive (183003) a RREP MaxSQ=920280, REC=114501 ; MOY=102253 refused 
2) 127 receive (105) a RREP MaxSQ=209, REC=52 ; MOY=104 accepted 
1) 143 receive (0) a RREP MaxSQ=230002, REC=115001 ; MOY=230002 accepted 
1) 1 receive (217003) a RREP MaxSQ=230002, REC=115001 ; MOY=230002 accepted 
1) 156 receive (0) a RREP MaxSQ=73, REC=36 ; MOY=73 accepted 
10) 19 receive (71) a RREP MaxSQ=622, REC=36 ; MOY=62 accepted 
18) 94 receive (68) a RREP MaxSQ=285980, REC=36 ; MOY=15887 accepted 
9) 138 receive (67) a RREP MaxSQ=533, REC=36 ; MOY=59 accepted 
10) 97 receive (58) a RREP MaxSQ=621, REC=36 ; MOY=62 accepted 
2) 143 receive (0) a RREP MaxSQ=230075, REC=36 ; MOY=115037 accepted 
2) 1 receive (72) a RREP MaxSQ=230075, REC=36 ; MOY=115037 accepted 
7) 136 receive (217003) a RREP MaxSQ=231441, REC=115501 ; MOY=33063 refused 
5) 145 receive (0) a RREP MaxSQ=137, REC=37 ; MOY=27 refused 
1) 1 receive (230002) a RREP MaxSQ=232002, REC=116001 ; MOY=232002 accepted 
1) 1 receive (232002) a RREP MaxSQ=233002, REC=116501 ; MOY=233002 accepted 
2) 91 receive (71) a RREP MaxSQ=148, REC=38 ; MOY=74 accepted 
9) 92 receive (58) a RREP MaxSQ=588, REC=38 ; MOY=65 accepted 
6) 98 receive (40) a RREP MaxSQ=162287, REC=38 ; MOY=27047 accepted 
13) 34 receive (64) a RREP MaxSQ=993, REC=38 ; MOY=76 accepted 
7) 40 receive (58) a RREP MaxSQ=371, REC=38 ; MOY=53 accepted 
3) 143 receive (74) a RREP MaxSQ=230152, REC=38 ; MOY=76717 accepted 
2) 1 receive (74) a RREP MaxSQ=233079, REC=38 ; MOY=116539 accepted 
3) 1 receive (0) a RREP MaxSQ=467081, REC=117001 ; MOY=155693 accepted 
4) 7 receive (0) a RREP MaxSQ=234219, REC=117001 ; MOY=58554 refused 
2) 5 receive (75) a RREP MaxSQ=154, REC=39 ; MOY=77 accepted 
11) 153 receive (75) a RREP MaxSQ=797, REC=39 ; MOY=72 accepted 
1) 7 receive (73) a RREP MaxSQ=79, REC=39 ; MOY=79 accepted 
6) 157 receive (74) a RREP MaxSQ=441, REC=39 ; MOY=73 accepted 
1) 2 receive (78) a RREP MaxSQ=79, REC=39 ; MOY=79 accepted 
1) 153 receive (79) a RREP MaxSQ=79, REC=39 ; MOY=79 accepted 
4) 1 receive (75) a RREP MaxSQ=467160, REC=39 ; MOY=116790 accepted 
5) 1 receive (234002) a RREP MaxSQ=702162, REC=117501 ; MOY=140432 accepted 
12) 155 receive (73) a RREP MaxSQ=903, REC=40 ; MOY=75 accepted 
6) 30 receive (74) a RREP MaxSQ=429, REC=39 ; MOY=71 accepted 
7) 30 receive (0) a RREP MaxSQ=235431, REC=117501 ; MOY=33633 refused 
1) 30 receive (79) a RREP MaxSQ=79, REC=39 ; MOY=79 accepted 
2) 30 receive (79) a RREP MaxSQ=159, REC=40 ; MOY=79 accepted 
2) 153 receive (79) a RREP MaxSQ=159, REC=40 ; MOY=79 accepted 
3) 153 receive (80) a RREP MaxSQ=238, REC=39 ; MOY=79 accepted 
1) 4 receive (104) a RREP MaxSQ=105, REC=52 ; MOY=105 accepted 
5) 117 receive (195003) a RREP MaxSQ=632114, REC=118001 ; MOY=126422 accepted 
8) 40 receive (122003) a RREP MaxSQ=236373, REC=118001 ; MOY=29546 refused 
13) 155 receive (104) a RREP MaxSQ=1009, REC=53 ; MOY=77 accepted 
2) 4 receive (105) a RREP MaxSQ=211, REC=53 ; MOY=105 accepted 
1) 1 receive (233002) a RREP MaxSQ=237002, REC=118501 ; MOY=237002 accepted 
9) 37 receive (0) a RREP MaxSQ=29204, REC=39 ; MOY=3244 accepted 
4) 120 receive (0) a RREP MaxSQ=238223, REC=119001 ; MOY=59555 refused 
14) 155 receive (106) a RREP MaxSQ=1117, REC=54 ; MOY=79 accepted 
1) 120 receive (101) a RREP MaxSQ=108, REC=54 ; MOY=108 accepted 
1) 4 receive (107) a RREP MaxSQ=108, REC=54 ; MOY=108 accepted 
1) 1 receive (237002) a RREP MaxSQ=239002, REC=119501 ; MOY=239002 accepted 
1) 1 receive (239002) a RREP MaxSQ=240002, REC=120001 ; MOY=240002 accepted 
2) 7 receive (79) a RREP MaxSQ=159, REC=40 ; MOY=79 accepted 
7) 157 receive (79) a RREP MaxSQ=521, REC=40 ; MOY=74 accepted 
1) 2 receive (80) a RREP MaxSQ=80, REC=40 ; MOY=80 accepted 
1) 1 receive (235002) a RREP MaxSQ=241002, REC=120501 ; MOY=241002 accepted 
8) 157 receive (0) a RREP MaxSQ=241523, REC=120501 ; MOY=30190 refused 
3) 5 receive (79) a RREP MaxSQ=235, REC=40 ; MOY=78 accepted 
8) 74 receive (77) a RREP MaxSQ=214572, REC=40 ; MOY=26821 accepted 
4) 143 receive (69) a RREP MaxSQ=230233, REC=40 ; MOY=57558 accepted 
2) 23 receive (189003) a RREP MaxSQ=431004, REC=121001 ; MOY=215502 accepted 
1) 4 receive (5003) a RREP MaxSQ=242002, REC=121001 ; MOY=242002 accepted 
3) 23 receive (53) a RREP MaxSQ=431076, REC=36 ; MOY=143692 accepted 
9) 74 receive (105) a RREP MaxSQ=214682, REC=55 ; MOY=23853 accepted 
1) 40 receive (70) a RREP MaxSQ=110, REC=55 ; MOY=110 accepted 
2) 4 receive (109) a RREP MaxSQ=242112, REC=55 ; MOY=121056 accepted 
5) 128 receive (78) a RREP MaxSQ=228311, REC=40 ; MOY=45662 accepted 
3) 30 receive (80) a RREP MaxSQ=240, REC=40 ; MOY=80 accepted 
4) 153 receive (80) a RREP MaxSQ=319, REC=40 ; MOY=79 accepted 
4) 147 receive (62) a RREP MaxSQ=193203, REC=40 ; MOY=48300 accepted 
3) 7 receive (80) a RREP MaxSQ=240, REC=40 ; MOY=80 accepted 
1) 157 receive (81) a RREP MaxSQ=81, REC=40 ; MOY=81 accepted 
1) 2 receive (81) a RREP MaxSQ=81, REC=40 ; MOY=81 accepted 
15) 155 receive (80) a RREP MaxSQ=1198, REC=40 ; MOY=79 accepted 
4) 30 receive (81) a RREP MaxSQ=321, REC=40 ; MOY=80 accepted 
16) 155 receive (81) a RREP MaxSQ=1280, REC=41 ; MOY=80 accepted 
5) 147 receive (193003) a RREP MaxSQ=436205, REC=121501 ; MOY=87241 refused 
5) 30 receive (81) a RREP MaxSQ=403, REC=41 ; MOY=80 accepted 
5) 153 receive (81) a RREP MaxSQ=401, REC=41 ; MOY=80 accepted 
4) 7 receive (81) a RREP MaxSQ=322, REC=41 ; MOY=80 accepted 
2) 157 receive (81) a RREP MaxSQ=163, REC=41 ; MOY=81 accepted 
2) 2 receive (81) a RREP MaxSQ=163, REC=41 ; MOY=81 accepted 
1) 1 receive (240002) a RREP MaxSQ=244002, REC=122001 ; MOY=244002 accepted 
5) 21 receive (67) a RREP MaxSQ=122286, REC=41 ; MOY=24457 accepted 
1) 51 receive (0) a RREP MaxSQ=79, REC=39 ; MOY=79 accepted 
8) 6 receive (51) a RREP MaxSQ=572217, REC=39 ; MOY=71527 accepted 
1) 118 receive (0) a RREP MaxSQ=79, REC=39 ; MOY=79 accepted 
2) 51 receive (79) a RREP MaxSQ=161, REC=41 ; MOY=80 accepted 
1) 136 receive (58) a RREP MaxSQ=79, REC=39 ; MOY=79 accepted 
6) 128 receive (0) a RREP MaxSQ=228390, REC=39 ; MOY=38065 accepted 
9) 6 receive (79) a RREP MaxSQ=572299, REC=41 ; MOY=63588 accepted 
2) 118 receive (79) a RREP MaxSQ=161, REC=41 ; MOY=80 accepted 
2) 1 receive (78) a RREP MaxSQ=244081, REC=39 ; MOY=122040 accepted 
2) 136 receive (79) a RREP MaxSQ=161, REC=41 ; MOY=80 accepted 
7) 128 receive (79) a RREP MaxSQ=228472, REC=41 ; MOY=32638 accepted 
3) 1 receive (79) a RREP MaxSQ=244163, REC=41 ; MOY=81NS EXITING...
387 accepted 
